"Thread","Method","Exit","Time (microseconds)"
"AWT-EventQueue-0","com.up.student.base.BaseDAO.destroy()","false",1567030
"AWT-EventQueue-0","java.sql.ResultSet.close()","false",1567034
"AWT-EventQueue-0","java.sql.ResultSet.close()","true",1567070
"AWT-EventQueue-0","com.up.student.util.DBUtil.close()","false",1567073
"AWT-EventQueue-0","java.sql.ResultSet.close()","false",1567074
"AWT-EventQueue-0","java.sql.ResultSet.close()","true",1567077
"AWT-EventQueue-0","java.sql.PreparedStatement.close()","false",1567077
"AWT-EventQueue-0","java.sql.PreparedStatement.close()","true",1567096
"AWT-EventQueue-0","java.sql.Connection.close()","false",1567097
"AWT-EventQueue-0","java.sql.Connection.close()","true",1571140
"AWT-EventQueue-0","com.up.student.util.DBUtil.close()","true",1571142
"AWT-EventQueue-0","com.up.student.base.BaseDAO.destroy()","true",1571143
"AWT-EventQueue-0","com.up.student.dao.AdminDAO.queryForLogin(java.lang.String, java.lang.String)","true",1571144
"AWT-EventQueue-0","com.up.student.view.MainView.<clinit>()","false",1584070
"AWT-EventQueue-0","com.up.student.view.MainView.<clinit>()","true",1584089
"AWT-EventQueue-0","com.up.student.view.MainView.<init>()","false",1584092
"AWT-EventQueue-0","javax.swing.JFrame.<init>()","false",1584096
"AWT-EventQueue-0","javax.swing.JFrame.<init>()","true",1588760
"AWT-EventQueue-0","com.up.student.view.MainView.init()","false",1588768
"AWT-EventQueue-0","javax.swing.JPanel.<init>()","false",1588780
"AWT-EventQueue-0","javax.swing.JPanel.<init>()","true",1588854
"AWT-EventQueue-0","java.awt.GridLayout.<init>(int, int)","false",1588858
"AWT-EventQueue-0","java.awt.GridLayout.<init>(int, int)","true",1588862
"AWT-EventQueue-0","javax.swing.JPanel.setLayout(java.awt.LayoutManager)","false",1588863
"AWT-EventQueue-0","javax.swing.JPanel.setLayout(java.awt.LayoutManager)","true",1588868
"AWT-EventQueue-0","javax.swing.JTextField.<init>(java.lang.String)","false",1588871
"AWT-EventQueue-0","javax.swing.JTextField.<init>(java.lang.String)","true",1589650
"AWT-EventQueue-0","com.up.student.view.MainView$FindListener.<init>(com.up.student.view.MainView, com.up.student.view.MainView$1)","false",1590201
"AWT-EventQueue-0","com.up.student.view.MainView$FindListener.<init>(com.up.student.view.MainView)","false",1590209
"AWT-EventQueue-0","java.awt.event.KeyAdapter.<init>()","false",1590214
"AWT-EventQueue-0","java.awt.event.KeyAdapter.<init>()","true",1590219
"AWT-EventQueue-0","com.up.student.view.MainView$FindListener.<init>(com.up.student.view.MainView)","true",1590220
"AWT-EventQueue-0","com.up.student.view.MainView$FindListener.<init>(com.up.student.view.MainView, com.up.student.view.MainView$1)","true",1590221
"AWT-EventQueue-0","javax.swing.JTextField.addKeyListener(java.awt.event.KeyListener)","false",1590222
"AWT-EventQueue-0","javax.swing.JTextField.addKeyListener(java.awt.event.KeyListener)","true",1590229
"AWT-EventQueue-0","javax.swing.JPanel.add(java.awt.Component)","false",1590230
"AWT-EventQueue-0","javax.swing.JPanel.add(java.awt.Component)","true",1590246
"AWT-EventQueue-0","javax.swing.JButton.<init>(java.lang.String)","false",1590251
"AWT-EventQueue-0","javax.swing.JButton.<init>(java.lang.String)","true",1590445
"AWT-EventQueue-0","com.up.student.view.MainView$1.<init>(com.up.student.view.MainView)","false",1590841
"AWT-EventQueue-0","com.up.student.view.MainView$1.<init>(com.up.student.view.MainView)","true",1590851
"AWT-EventQueue-0","javax.swing.JButton.addActionListener(java.awt.event.ActionListener)","false",1590853
"AWT-EventQueue-0","javax.swing.JButton.addActionListener(java.awt.event.ActionListener)","true",1590860
"AWT-EventQueue-0","com.up.student.view.MainView$FindListener.<init>(com.up.student.view.MainView, com.up.student.view.MainView$1)","false",1590861
"AWT-EventQueue-0","com.up.student.view.MainView$FindListener.<init>(com.up.student.view.MainView)","false",1590862
"AWT-EventQueue-0","java.awt.event.KeyAdapter.<init>()","false",1590863
"AWT-EventQueue-0","java.awt.event.KeyAdapter.<init>()","true",1590864
"AWT-EventQueue-0","com.up.student.view.MainView$FindListener.<init>(com.up.student.view.MainView)","true",1590864
"AWT-EventQueue-0","com.up.student.view.MainView$FindListener.<init>(com.up.student.view.MainView, com.up.student.view.MainView$1)","true",1590865
"AWT-EventQueue-0","javax.swing.JButton.addKeyListener(java.awt.event.KeyListener)","false",1590865
"AWT-EventQueue-0","javax.swing.JButton.addKeyListener(java.awt.event.KeyListener)","true",1590870
"AWT-EventQueue-0","javax.swing.JPanel.add(java.awt.Component)","false",1590871
"AWT-EventQueue-0","javax.swing.JPanel.add(java.awt.Component)","true",1590910
"AWT-EventQueue-0","javax.swing.JButton.<init>(java.lang.String)","false",1590914
"AWT-EventQueue-0","javax.swing.JButton.<init>(java.lang.String)","true",1591051
"AWT-EventQueue-0","com.up.student.view.MainView$2.<init>(com.up.student.view.MainView)","false",1591480
"AWT-EventQueue-0","com.up.student.view.MainView$2.<init>(com.up.student.view.MainView)","true",1591506
"AWT-EventQueue-0","javax.swing.JButton.addActionListener(java.awt.event.ActionListener)","false",1591507
"AWT-EventQueue-0","javax.swing.JButton.addActionListener(java.awt.event.ActionListener)","true",1591511
"AWT-EventQueue-0","javax.swing.JPanel.add(java.awt.Component)","false",1591511
"AWT-EventQueue-0","javax.swing.JPanel.add(java.awt.Component)","true",1591554
"AWT-EventQueue-0","javax.swing.JButton.<init>(java.lang.String)","false",1591561
"AWT-EventQueue-0","javax.swing.JButton.<init>(java.lang.String)","true",1591676
"AWT-EventQueue-0","com.up.student.view.MainView$3.<init>(com.up.student.view.MainView)","false",1592014
"AWT-EventQueue-0","com.up.student.view.MainView$3.<init>(com.up.student.view.MainView)","true",1592023
"AWT-EventQueue-0","javax.swing.JButton.addActionListener(java.awt.event.ActionListener)","false",1592024
"AWT-EventQueue-0","javax.swing.JButton.addActionListener(java.awt.event.ActionListener)","true",1592027
"AWT-EventQueue-0","javax.swing.JPanel.add(java.awt.Component)","false",1592028
"AWT-EventQueue-0","javax.swing.JPanel.add(java.awt.Component)","true",1592066
"AWT-EventQueue-0","javax.swing.JButton.<init>(java.lang.String)","false",1592069
"AWT-EventQueue-0","javax.swing.JButton.<init>(java.lang.String)","true",1592175
"AWT-EventQueue-0","com.up.student.view.MainView$4.<init>(com.up.student.view.MainView)","false",1592522
"AWT-EventQueue-0","com.up.student.view.MainView$4.<init>(com.up.student.view.MainView)","true",1592531
"AWT-EventQueue-0","javax.swing.JButton.addActionListener(java.awt.event.ActionListener)","false",1592532
"AWT-EventQueue-0","javax.swing.JButton.addActionListener(java.awt.event.ActionListener)","true",1592536
"AWT-EventQueue-0","javax.swing.JPanel.add(java.awt.Component)","false",1592536
"AWT-EventQueue-0","javax.swing.JPanel.add(java.awt.Component)","true",1592582
"AWT-EventQueue-0","javax.swing.JPanel.<init>()","false",1592583
"AWT-EventQueue-0","javax.swing.JPanel.<init>()","true",1592641
"AWT-EventQueue-0","java.awt.GridLayout.<init>(int, int)","false",1592644
"AWT-EventQueue-0","java.awt.GridLayout.<init>(int, int)","true",1592645
"AWT-EventQueue-0","javax.swing.JPanel.setLayout(java.awt.LayoutManager)","false",1592646
"AWT-EventQueue-0","javax.swing.JPanel.setLayout(java.awt.LayoutManager)","true",1592646
"AWT-EventQueue-0","com.up.student.base.BaseDAO.getAbilityDAO(com.up.student.DAO)","false",1592653
"AWT-EventQueue-0","java.lang.Object.getClass()","false",1592655
"AWT-EventQueue-0","java.lang.Object.getClass()","true",1592658
"AWT-EventQueue-0","com.up.student.dao.StudentDAO.<clinit>()","false",1593009
"AWT-EventQueue-0","com.up.student.dao.StudentDAO.<clinit>()","true",1593012
"AWT-EventQueue-0","com.up.student.dao.StudentDAO.getInstance()","false",1593015
"AWT-EventQueue-0","com.up.student.dao.StudentDAO.<init>()","false",1593018
"AWT-EventQueue-0","com.up.student.base.BaseDAO.<init>()","false",1593020
"AWT-EventQueue-0","com.up.student.util.DBUtil.getDBUtil()","false",1593023
"AWT-EventQueue-0","com.up.student.util.DBUtil.getDBUtil()","true",1593024
"AWT-EventQueue-0","com.up.student.base.BaseDAO.init()","false",1593024
"AWT-EventQueue-0","com.up.student.base.BaseDAO.init()","true",1593025
"AWT-EventQueue-0","com.up.student.base.BaseDAO.<init>()","true",1593025
"AWT-EventQueue-0","com.up.student.dao.StudentDAO.<init>()","true",1593027
"AWT-EventQueue-0","com.up.student.dao.StudentDAO.getInstance()","true",1593027
"AWT-EventQueue-0","com.up.student.base.BaseDAO.getAbilityDAO(com.up.student.DAO)","true",1593028
"AWT-EventQueue-0","com.up.student.dao.StudentDAO.list(int)","false",1593070
"AWT-EventQueue-0","java.util.ArrayList.<init>()","false",1593083
"AWT-EventQueue-0","java.util.ArrayList.<init>()","true",1593087
"AWT-EventQueue-0","java.lang.Integer.valueOf(int)","false",1593095
"AWT-EventQueue-0","java.lang.Integer.valueOf(int)","true",1593099
"AWT-EventQueue-0","java.lang.Integer.valueOf(int)","false",1593099
"AWT-EventQueue-0","java.lang.Integer.valueOf(int)","true",1593100
"AWT-EventQueue-0","com.up.student.util.DBUtil.executeQuery(java.lang.String, java.lang.Object[ ])","false",1593105
"AWT-EventQueue-0","com.up.student.util.DBUtil.getConn()","false",1593106
"AWT-EventQueue-0","java.sql.Connection.isClosed()","false",1593107
"AWT-EventQueue-0","java.sql.Connection.isClosed()","true",1593114
"AWT-EventQueue-0","java.lang.Class.forName(java.lang.String)","false",1593115
"AWT-EventQueue-0","java.lang.Class.forName(java.lang.String)","true",1593121
"AWT-EventQueue-0","java.sql.DriverManager.getConnection(java.lang.String, java.lang.String, java.lang.String)","false",1593122
"AWT-EventQueue-0","java.sql.DriverManager.getConnection(java.lang.String, java.lang.String, java.lang.String)","true",1597950
"AWT-EventQueue-0","com.up.student.util.DBUtil.getConn()","true",1597956
